Self-contained algorithms to detect communities in networks|C. Castellano, F. Cecconi, V. Loreto|The European Physical Journal B - Condense…|2004|http://link.springer.com/article/10.1140/epjb/e2004-00123-0|
Studying the brain drain: Can bibliometric methods help?|Grit Laudel|Scientometrics|null|http://link.springer.com/article/10.1023/A%3A1024137718393|
Zdravko Markov and Daniel T. Larose, Data Mining the Web: Uncovering Patterns in Web Content, Structure, and Usage|Max Chevalier|Information Retrieval|2008|http://link.springer.com/article/10.1007/s10791-008-9057-9|
Cooperation Indexes to Support Workspace Awareness|Benot Otjacques, Monique Noirhomme|Groupware: Design, Implementation, and Use|2006|http://link.springer.com/chapter/10.1007/11853862_8|
The Role of Knowledge Spaces in Geographically-Oriented History|Monica Wachowicz, J. B. Owens|History and GIS|2013|http://link.springer.com/chapter/10.1007/978-94-007-5009-8_9|
BlogGrid: Towards an Efficient Information Pushing Service on Blogspace|Jason J. Jung, Inay Ha, Geun-Sik Jo|Grid and Cooperative Computing - GCC 2005|2005|http://link.springer.com/chapter/10.1007/11590354_25|
Unifying Guilt-by-Association Approaches: Theorems and Fast Algorithms|Danai Koutra, Tai-You Ke, U. Kang|Machine Learning and Knowledge Discovery i…|2011|http://link.springer.com/chapter/10.1007/978-3-642-23783-6_16|
Local Communities: Back to Life (Live) Through IPTV|Marianna Obrist, Elke Beck, Sara Kepplinger|Changing Television Environments|2008|http://link.springer.com/chapter/10.1007/978-3-540-69478-6_19|
E-Democracy and E-Participation Research in Europe|Professor Ann Macintosh|Digital Government|2008|http://link.springer.com/chapter/10.1007/978-0-387-71611-4_5|
Understanding Learners’ Knowledge Building Trajectory Through Visualizations of Multiple Automated Analyses|Nancy Law, Johnny Yuen, Wing O. W. Wong, Jing Leng|Analyzing Interactions in CSCL|2011|http://link.springer.com/chapter/10.1007/978-1-4419-7710-6_3|
A Roadmap for Web Mining: From Web to Semantic Web|Bettina Berendt, Andreas Hotho, Dunja Mladenic|Web Mining: From Web to Semantic Web|2004|http://link.springer.com/chapter/10.1007/978-3-540-30123-3_1|
Challenges in identifying barriers to adoption in a theory-based implementation study: lessons for future implementation studies|Andria Hanbury, Katherine Farley, Carl Thompson|BMC Health Services Research|2012|http://link.springer.com/content/pdf/10.1186%2F1472-6963-12-422|
A Review and Critique of the Literature on Community College Students’ Transition Processes and Outcomes in Four-Year Institutions|Peter Riley Bahr Ph.D., Christie Toth|Higher Education: Handbook of Theory and R…|2013|http://link.springer.com/chapter/10.1007/978-94-007-5836-0_10|
A Framework to Enrich Student Interaction via Cross-Institutional Microblogging|Suku Sinnappan, Samar Zutshi|Advances in Web-Based Learning - ICWL 2011|2011|http://link.springer.com/chapter/10.1007/978-3-642-25813-8_11|
CellTrust: a reputation model for C2C commerce|Gianluca Lax, Giuseppe M. L. Sarn|Electronic Commerce Research|2008|http://link.springer.com/article/10.1007/s10660-008-9019-8|
A Spectral Algorithm for Computing Social Balance|Evimaria Terzi, Marco Winkler|Algorithms and Models for the Web Graph|2011|http://link.springer.com/chapter/10.1007/978-3-642-21286-4_1|
Social Capital, the Life-Course, and Gangs|Richard K. Moule Jr., Scott H. Decker|Handbook of Life-Course Criminology|2013|http://link.springer.com/chapter/10.1007/978-1-4614-5113-6_9|
Workplace Connectors as Facilitators for Work|Norman Makoto Su, Gloria Mark, Stewart A. Sutton|Communities and Technologies 2007|2007|http://link.springer.com/chapter/10.1007/978-1-84628-905-7_7|
Science models as value-added services for scholarly information systems|Peter Mutschke, Philipp Mayr, Philipp Schaer, York Sure|Scientometrics|2011|http://link.springer.com/article/10.1007/s11192-011-0430-x|
Future-Proofed Design for Sustainable Communities|Maria-Christina Georgiadou, Theophilus Hacking|Sustainability in Energy and Buildings|2011|http://link.springer.com/chapter/10.1007/978-3-642-17387-5_19|
Editing Graphs into Disjoint Unions of Dense Clusters|Jiong Guo, Iyad A. Kanj, Christian Komusiewicz, Johannes Uhlmann|Algorithmica|2011|http://link.springer.com/article/10.1007/s00453-011-9487-4|
A Mobile and Desktop Application for Enhancing Group Awareness in Knowledge Work Teams|Timo Saari, Kari Kallinen, Mikko Salminen|Human-Computer Interaction. Ambient, Ubiqu…|2009|http://link.springer.com/chapter/10.1007/978-3-642-02580-8_11|
Accessibility And Speech Technology: Advancing Toward Universal Access|John C. Thomas, Sara Basson|Human Factors and Voice Interactive Systems|2008|http://link.springer.com/chapter/10.1007/978-0-387-68439-0_14|
Data Distortion Methods and Metrics in a Terrorist Analysis System|Shuting Xu, Jun Zhang|Terrorism Informatics|2008|http://link.springer.com/chapter/10.1007/978-0-387-71613-8_16|
Partial magnetization reversal using laser annealing in patterned NiFe/FeMn film|S. D. Choi, S. W. Kim, D. H. Jin, M. S. Lee|The European Physical Journal B - Condense…|2005|http://link.springer.com/article/10.1140/epjb/e2005-00123-6|
Singular value decomposition based data distortion strategy for privacy protection|Shuting Xu, Jun Zhang, Dianwei Han, Jie Wang|Knowledge and Information Systems|2006|http://link.springer.com/article/10.1007/s10115-006-0001-2|
Difference Detection Between Two Contrast Sets|Hui-jing Huang, Yongsong Qin, Xiaofeng Zhu|Data Warehousing and Knowledge Discovery|2006|http://link.springer.com/chapter/10.1007/11823728_46|
Mapping research topics using word-reference co-occurrences: A method and an exploratory case study|Peter van den Besselaar, Gaston Heimeriks|Scientometrics|2006|http://link.springer.com/article/10.1007/s11192-006-0118-9|
Bayesian statistical modelling of human protein interaction network incorporating protein disorder information|Svetlana Bulashevska, Alla Bulashevska, Roland Eils|BMC Bioinformatics|2010|http://link.springer.com/content/pdf/10.1186%2F1471-2105-11-46|
Online Evaluation|Leandro Balby Marinho, Andreas Hotho|Recommender Systems for Social Tagging Sys…|2012|http://link.springer.com/chapter/10.1007/978-1-4614-1894-8_7|
A Spatio-temporal Framework for Related Topic Search in Micro-Blogging|Shuangyong Song, Qiudan Li, Nan Zheng|Active Media Technology|2010|http://link.springer.com/chapter/10.1007/978-3-642-15470-6_8|
Methods for mining frequent items in data streams: an overview|Hongyan Liu, Yuan Lin, Jiawei Han|Knowledge and Information Systems|2011|http://link.springer.com/article/10.1007/s10115-009-0267-2|
Knowledge Homogeneity and Specialization in the Apache HTTP Server Project|Alexander C. MacLean, Landon J. Pratt|Open Source Systems: Grounding Research|2011|http://link.springer.com/chapter/10.1007/978-3-642-24418-6_8|
Process Mining Manifesto|Wil van der Aalst, Arya Adriansyah|Business Process Management Workshops|2012|http://link.springer.com/content/pdf/10.1007%2F978-3-642-28108-2_19|
RDFPath: Path Query Processing on Large RDF Graphs with MapReduce|Martin Przyjaciel-Zablocki, Alexander Schtzle|The Semantic Web: ESWC 2011 Workshops|2012|http://link.springer.com/chapter/10.1007/978-3-642-25953-1_5|
Using a Functional Ontology Of Reputation to interoperate different agent reputation models|Sara Casare, Jaime Simo Sichman|Journal of the Brazilian Computer Society|2005|http://link.springer.com/article/10.1007/BF03192377|
Layered Graph Data Model for Data Management of DataSpace Support Platform|Dan Yang, Derong Shen, Tiezheng Nie, Ge Yu, Yue Kou|Web-Age Information Management|2011|http://link.springer.com/chapter/10.1007/978-3-642-23535-1_31|
Can Twitter Be an Alternative of Real-World Sensors?|Tetsuro Takahashi, Shuya Abe, Nobuyuki Igata|Human-Computer Interaction. Towards Mobile…|2011|http://link.springer.com/chapter/10.1007/978-3-642-21616-9_27|
Deployment of Trust Management System in Environment of e-Commerce|Eva Zupan?i?, Denis Tr?ek|Agent and Multi-Agent Systems. Technologies and Applications|2012|http://link.springer.com/chapter/10.1007/978-3-642-30947-2_53|
Content-Based Detection of Terrorists Browsing the Web Using an Advanced Terror Detection System (ATDS)|Yuval Elovici, Bracha Shapira, Dr. Mark Last, Omer Zaafrany|Terrorism Informatics|2008|http://link.springer.com/chapter/10.1007/978-0-387-71613-8_17|
GPS-Prot: A web-based visualization platform for integrating host-pathogen interaction data|Marie E Fahey, Melanie J Bennett, Cathal Mahon, Stefanie Jger|BMC Bioinformatics|2011|http://link.springer.com/content/pdf/10.1186%2F1471-2105-12-298|
Socio-cognitive dynamics of knowledge building in the work of 9- and 10-year-olds|Jianwei Zhang, Marlene Scardamalia|Educational Technology Research and Develo…|2007|http://link.springer.com/article/10.1007/s11423-006-9019-0|
A Model for Analyzing Math Knowledge Building in VMT|Juan Dee Wee, Chee-Kit Looi|Studying Virtual Math Teams|2009|http://link.springer.com/chapter/10.1007/978-1-4419-0228-3_25|
Distinguishing knowledge-sharing, knowledge-construction, and knowledge-creation discourses|Jan van Aalst|International Journal of Computer-Supported Collaborative Learning|2009|http://link.springer.com/content/pdf/10.1007%2Fs11412-009-9069-5|
Analysis of Affect Intensities in Extremist Group Forums|Ahmed Abbasi, Dr. Hsinchun Chen|Terrorism Informatics|2008|http://link.springer.com/chapter/10.1007/978-0-387-71613-8_14|
“The User Around the Marketplace”: Automatic Engineering of Interactive E-commerce Applications|Martn Lpez-Nores, Yolanda Blanco-Fernndez|Intelligence-Based Systems Engineering|2011|http://link.springer.com/chapter/10.1007/978-3-642-17931-0_11|
A network view of business systems|Fatih Cavdur, Soundar Kumara|Information Systems Frontiers|2012|http://link.springer.com/article/10.1007/s10796-012-9354-0|
A Multifaceted Approach to Exploring Mobile Annotations|Guanghao Low, Dion Hoe-Lian Goh|The Role of Digital Libraries in a Time of…|2010|http://link.springer.com/chapter/10.1007/978-3-642-13654-2_9|
Towards the evolution of social structure|Bruce Edmonds, Emma Norling, David Hales|Computational and Mathematical Organizatio…|2009|http://link.springer.com/article/10.1007/s10588-008-9052-0|
Planning for a Successful Corporate Wiki|Ioanna Lykourentzou, Younes Djaghloul|Digital Enterprise and Information Systems|2011|http://link.springer.com/chapter/10.1007/978-3-642-22603-8_38|
Listing All Maximal Cliques in Large Sparse Real-World Graphs|David Eppstein, Darren Strash|Experimental Algorithms|2011|http://link.springer.com/chapter/10.1007/978-3-642-20662-7_31|
Collaborative Knowledge Visualization for Cross-Community Learning|Jasminko Novak, Michael Wurst|Knowledge and Information Visualization|2005|http://link.springer.com/chapter/10.1007/11510154_6|
Perspective of webometrics|Lennart Bjrneborn, Peter Ingwersen|Scientometrics|2001|http://link.springer.com/article/10.1023/A%3A1005642218907|
Modeling Trust for Users and Agents in Ubiquitous Computing|Sebastian Ries, Jussi Kangasharju|Kommunikation in Verteilten Systemen (KiVS)|2007|http://link.springer.com/chapter/10.1007/978-3-540-69962-0_5|
Confounding in the Association of Proton Pump Inhibitor Use With Risk of Community-Acquired Pneumonia|Anupam B. Jena MD, PhD, Eric Sun MD,PhD|Journal of General Internal Medicine|2013|http://link.springer.com/article/10.1007/s11606-012-2211-5|
Enrichment and Ranking of the YouTube Tag Space and Integration with the Linked Data Cloud|Smitashree Choudhury, John G. Breslin, Alexandre Passant|The Semantic Web - ISWC 2009|2009|http://link.springer.com/chapter/10.1007/978-3-642-04930-9_47|
Market, Network, Hierarchy: Emerging Mechanisms of Governance in Business Process Management|Bjoern Niehaves, Ralf Plattfaut|Electronic Government|2011|http://link.springer.com/chapter/10.1007/978-3-642-22878-0_16|
Trends in Chemical Graph Data Mining|Nikil Wale, Xia Ning, George Karypis|Managing and Mining Graph Data|2010|http://link.springer.com/chapter/10.1007/978-1-4419-6045-0_19|
A Survey of Link Mining Tasks for Analyzing Noisy and Incomplete Networks|Galileo Mark Namata, Hossam Sharara|Link Mining: Models, Algorithms, and Appli…|2010|http://link.springer.com/chapter/10.1007/978-1-4419-6515-8_4|
Efficiency of the microcanonical over-relaxation algorithm for vector spins analyzing first and second order transitions|K. Kanki, D. Loison, K. D. Schotte|The European Physical Journal B - Condense…|2005|http://link.springer.com/article/10.1140/epjb/e2005-00130-7|
Model-based clustering reveals vitamin D dependent multi-centrality hubs in a network of vitamin-related proteins|Thanh-Phuong Nguyen, Marco Scotti, Melissa J Morine, Corrado Priami|BMC Systems Biology|2011|http://link.springer.com/content/pdf/10.1186%2F1752-0509-5-195|
Crowdsourced Knowledge: Peril and Promise for Conceptual Structures Research|Mary Keeler|Conceptual Structures for Discovering Knowledge|2011|http://link.springer.com/chapter/10.1007/978-3-642-22688-5_10|
Processes, Entrepreneurial Opportunity, Innovation|Christine K. Volkmann, Kim Oliver Tokarski|Entrepreneurship in a European Perspective|2010|http://link.springer.com/chapter/10.1007/978-3-8349-8752-5_2|
Blog Mining for the Fortune 500|James Geller, Sapankumar Parikh|Machine Learning and Data Mining in Patter…|2007|http://link.springer.com/chapter/10.1007/978-3-540-73499-4_29|
Turning a Corporate Folksonomy into a Lightweight Corporate Ontology|Cline Van Damme, Tanguy Coenen, Eddy Vandijck|Business Information Systems|2008|http://link.springer.com/chapter/10.1007/978-3-540-79396-0_4|
The Role of Trust and ICT Proficiency in Structuring the Cross-Boundary Digital Government Research|Djoko Sigit Sayogo, Taewoo Nam, Jing Zhang|Social Informatics|2011|http://link.springer.com/chapter/10.1007/978-3-642-24704-0_12|
Monitoring and Analyzing Group Interactions in Asynchronous Discussions with the DIAS System|Tharrenos Bratitsis|Groupware: Design, Implementation, and Use|2006|http://link.springer.com/chapter/10.1007/11853862_5|
Finding best evidence for evidence-based best practice recommendations in health care: the initial decision support system design|Nick Cercone, Xiangdong An, Jiye Li, Zhenmei Gu|Knowledge and Information Systems|2011|http://link.springer.com/article/10.1007/s10115-011-0439-8|
A survey of methods to ease the development of highly multilingual text mining applications|Ralf Steinberger|Language Resources and Evaluation|2012|http://link.springer.com/article/10.1007/s10579-011-9165-9|
A citation analysis of Catalan literary studies (1974–2003): Towards a bibliometrics of humanities studies in minority languages|Jordi Ardanuy, Cristbal Urbano, Llus Quintana|Scientometrics|2009|http://link.springer.com/article/10.1007/s11192-008-2143-3|
Ads Go Mobile: Assessing the Opportunities and Challenges of Personalised Ads in a Mobile Search Service|Sigmund Akselsen, Bente Evjemo|Mobile Computing, Applications, and Servic…|2010|http://link.springer.com/chapter/10.1007/978-3-642-12607-9_10|
